abstract,fus_related
"Ultrasound has been proven to enhance the mass transfer process and impact the fabrication of anodic aluminum oxide (AAO). However, the different effects of ultrasound propagating in different media make the specific target and process of ultrasound in AAO remain unclear, and the effects of ultrasound on AAO reported in previous studies are contradictory. These uncertainties have greatly limited the application of ultrasonic-assisted anodization (UAA) in practice. In this study, the bubble desorption and mass transfer enhancement effects were decoupled based on an anodizing system with focused ultrasound, such that the dual effects of ultrasound on different targets were distinguished. The results showed that ultrasound has the dual effects on AAO fabrication. Specifically, ultrasound focused on the anode has a nanopore-expansion effect on AAO, leading to a 12.24 % improvement in fabrication efficiency. This was attributed to the promotion of interfacial ion migration through ultrasonic-induced high-frequency vibrational bubble desorption. However, AAO nanopores were observed to shrink when ultrasound was focused on the electrolyte, accompanied by a 25.85 % reduction in fabrication efficiency. The effects of ultrasound on mass transfer through jet cavitation appeared to be the reason for this phenomenon. This study resolved the paradoxical phenomena of UAA in previous studies and is expected to guide AAO application in electrochemistry and surface treatments.",0
"OBJECTIVE: The ability to predict final lesion characteristics during magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy for the treatment of essential tremor remains technically challenging, yet it is essential in order to avoid off-target ablation and to ensure adequate treatment. The authors sought to evaluate the technical feasibility and utility of intraprocedural diffusion-weighted imaging (DWI) in the prediction of final lesion size and location. METHODS: Lesion diameter and distance from the midline were measured on both intraprocedural and immediate postprocedural diffusion and T2-weighted sequences. Bland-Altman analysis was utilized to determine differences in measurement between intraprocedural and immediate postprocedural images with both sequences. RESULTS: Lesion size increased on both the postprocedural diffusion and T2-weighted sequences, although the difference was smaller on the T2-weighted sequence. There was only a small difference in intraprocedural and postprocedural lesion distance from the midline on both the diffusion and T2-weighted sequences. CONCLUSIONS: Intraprocedural DWI is both feasible and useful with regard to predicting final lesion size and providing an early indication of lesion location. Further research should determine the value of intraprocedural DWI in predicting delayed clinical outcomes.",0
"The principle of targeting brain circuits has drawn increasing attention with the growth of brain stimulation treatments such as transcranial magnetic stimulation (TMS), deep brain stimulation (DBS), and focused ultrasound (FUS). Each of these techniques can effectively treat different neuropsychiatric disorders, but treating any given disorder depends on choosing the right treatment target. Here, we propose a three-phase framework for identifying and modulating these targets. There are multiple approaches to identifying a target, including correlative neuroimaging, retrospective optimization based on existing stimulation sites, and lesion localization. These techniques can then be optimized using personalized neuroimaging, physiological monitoring, and engagement of a specific brain state using pharmacological or psychological interventions. Finally, a specific stimulation modality or combination of modalities can be chosen after considering the advantages and tradeoffs of each. While there is preliminary literature to support different components of this framework, there are still many unanswered questions. This presents an opportunity for the future growth of research and clinical care in brain circuit therapeutics.",0
"Cystic adenomyosis is a rare type of uterine adenomyosis, mainly seen in young women, which is often characterized by severe dysmenorrhea. The quality of life and reproductive function of young women could be affected by misdiagnosis and delayed treatment. At present, there are no universal guidelines and consensus. We report two cases of patients with cystic adenomyosis in juveniles treated with high-intensity focused ultrasound (HIFU) ablation. In the first case, magnetic resonance imaging (MRI) indicated a cystic mass of 2.0 cm × 3.1 cm × 2.4 cm in the uterus. After she underwent HIFU treatment, her pelvic MRI showed a mass of 1.1 × 2.4 cm in size, and her dysmenorrhea symptoms gradually disappeared. In the second case, a pelvic MRI indicated a 5.1 cm × 3.3 cm × 4.7 cm cystic mass in the uterus. After she underwent HIFU and combined four consecutive cycles of GnRH-a treatment, the lesion shrunk 1.2 cm ×1.4 cm × 1.6 cm, without dysmenorrhea. Simultaneously, the report reviewed 14 cases of juvenile cystic adenomyosis over the last ten years. HIFU or HIFU-combined drugs were safe and effective in treating juvenile cystic adenomyosis, but multicenter and prospective studies may be necessary to validate this in the future.",0
"High-intensity focused ultrasound (HIFU) transducer acoustic output can vary over time as a result of an inconsistent power supply, damage to the transducer or deterioration over time. Therefore, easy implementation of a daily quality assurance (DQA) method is of great importance for pre-clinical research and clinical applications. We present here a thermochromic material-based phantom validated by thermal simulations and found to provide repeatable visual power output assessments in fewer than 15 s that are accurate to within 10%. Whereas current available methods such as radiation force balance measurements provide an estimate of the total acoustic power, we explain here that the thermochromic phantom is sensitive to the shape of the acoustic field at focus by changing the aperture of a multi-element transducer with a fixed acoustic power. The proposed phantom allows the end user to visually assess the transducer's functionality without resorting to expensive, time-consuming hydrophone measurements or image analysis.",0
"The role of interventional radiology (IR) is expanding. With new techniques being developed and tested, this radiology subspecialty is taking a step forward in different clinical scenarios, especially in oncology. Musculoskeletal tumoral diseases would definitely benefit from a low-invasive approach that could reduce mortality and morbidity in particular. Thermal ablation through IR has already become important in the palliation and consolidation of bone metastases, oligometastatic disease, local recurrences, and treating specific benign tumors, with a more tailored approach, considering the characteristics of every patient. As image-guided ablation techniques lower their invasiveness and increase their efficacy while the collateral effects and complications decrease, they become more relevant and need to be considered in patient care pathways and clinical management, to improve outcomes. We present a literature review of the different percutaneous and non-invasive image-guided thermal ablation methods that are currently available and that could in the future become relevant to manage musculoskeletal oncologic diseases.",0
"Magnetic resonance-guided focused ultrasound (MRgFUS) is a new surgical treatment for Parkinson's disease (PD). Previous experience with radiofrequency lesionectomy and deep brain stimulation (DBS) has identified several candidate targets for MRgFUS intended to alleviate the motor symptoms of PD. The main advantage of MRgFUS is that it is incisionless. MRgFUS has certain limitations and is associated with adverse effects. The present study reviews the literature on conventional surgical interventions for PD, discusses recent studies on MRgFUS, and the comparison between DBS and MRgFUS for PD. The reviews aims to provide an essential reference for neurologists to select the appropriate treatments for patients with PD.",0
"BACKGROUND AND OBJECTIVES: Unilateral magnetic resonance-guided focused ultrasound subthalamotomy (FUS-STN) has been shown to improve the cardinal motor features of Parkinson disease (PD). Whether this effect is sustained is not known. This study aims to report the long-term outcome of patients with PD treated with unilateral FUS-STN. METHODS: We conducted a prospective open-label study of patients with asymmetrical PD who underwent unilateral FUS-STN. All patients were evaluated up to 36 months after treatment. The primary outcome was the difference from baseline to 36 months after FUS-STN in the score of the Movement Disorder Society-Unified Parkinson's Disease Rating Scale (MDS-UPDRS) motor part (III) for the treated hemibody in the off-medication state. The safety outcome included all adverse events occurring during follow-up. Secondary outcomes were the change in the MDS-UPDRS III score on-medication; subscores of rigidity, bradykinesia, tremor, and axial features; total MDS-UPDRS III; and the MDS-UPDRS part IV. Functional disability and quality of life were assessed using the MDS-UPDRS II and the PDQ39, respectively. Patient impression of change and satisfaction with the treatment were self-assessed. The Wilcoxon signed-rank test with subsequent Bonferroni's correction was used for data analysis. RESULTS: Thirty-two patients with PD were evaluated at 36 months after treatment. The mean (±SD) age at baseline was 56.0 ± 10.1 years, with a mean disease duration of 6.8 ± 2.8 years. The MDS-UPDRS III score for the treated hemibody off-medication was improved by 52.3% from baseline to 3 years (score reduction from 19.0 ± 3.2 to 8.9 ± 3.3, 95% CI 8.7 to 11.6, p < 0.001), and all specific motor features were improved from baseline. No disabling or delayed adverse events were reported. The total MDS-UPDRS III off-medication score was 22.9% lower at 3 years than before treatment (36.8 ± 7.4 vs 27.4 ± 6.2, 95% CI 6.0 to 11.5, p < 0.001). The MDS-UPDRS II, IV, and PDQ39 scores and levodopa dose were equivalent to those at baseline. DISCUSSION: The benefit of unilateral FUS-STN on PD motor features is sustained in the long term. FUS-STN contributes to better clinical control over several years of evolution. NCT02912871/03454425. CLASSIFICATION OF EVIDENCE: This study provides Class IV evidence on the utility of focused ultrasound unilateral subthalamotomy in the treatment of people with Parkinson disease.",0
"The invasiveness of neuromodulation technologies that require surgical implantation (e.g., electrical and optical stimulation) may limit their clinical application. Thus, alternative technologies that offer similar benefits without surgery are of paramount importance in the field of neuromodulation. Low-intensity ultrasound is an emerging modality for neural stimulation as ultrasound can be focused in deep tissues with millimeter resolution. Transcranial focused ultrasound stimulation (tFUS) has already been demonstrated in a wide range of animals and even humans at different sonication frequencies (mostly in the sub-MHz range due to the presence of the skull). This article first provides some fundamental knowledge in ultrasound, and then reviews various examples of successful tFUS experiments in animals and humans using different stimulation patterns, as well as available tFUS technologies for generating, focusing, and steering ultrasound beams in neural tissues. In particular, phased array technologies for the ultrasound stimulation application are discussed with an emphasis on the design, fabrication, and integration of ultrasound transducer arrays as well as the design and development of phased array electronics with beamformer and high-voltage driver circuitry. The challenges in tFUS, such as its underlying mechanism, indirect auditory response, and skull aberration effects, are also discussed.",0
"PURPOSE: To describe the national-level patterns of care for local ablative therapy among men with PCa and identify patient- and hospital-level factors associated with the receipt of these techniques. METHODS: We retrospectively interrogated the National Cancer Database (NCDB) for men with clinically localized PCa between 2010 and 2017. The main outcome was receipt of local tumor ablation with either cryo- or laser-ablation, and ""other method of local tumor destruction including high-intensity focused ultrasound (HIFU)"". Patient level, hospital level, and demographic variables were collected. Mixed effect logistic regression models were fitted to identify separately patient- and hospital-level predictors of receipt of local ablative therapy. RESULTS: Overall, 11,278 patients received ablative therapy, of whom 78.8% had cryotherapy, 15.6% had laser, and 5.7% had another method including HIFU. At the patient level, men with intermediate-risk PCa were more likely to be treated with local ablative therapy (OR 1.05; 95% CI 1.00-1.11; p = 0.05), as were men with Charlson Comorbidity Index > 1 (OR 1.36; 95% CI 1.29-1.43; p < 0.01), men between 71 and 80 years (OR 3.70; 95% CI 3.43-3.99; p < 0.01), men with Medicare insurance (OR 1.38; 95% 1.31-1.46; p < 0.01), and an income < $47,999 (OR 1.16; 95% CI 1.06-1.21; p < 0.01). At the hospital-level, local ablative therapy was less likely to be performed in academic/research facilities (OR 0.45; 95% CI 0.32-0.64; p < 0.01). CONCLUSIONS: Local ablative therapy for PCa treatment is more commonly offered among older and comorbid patients. Future studies should investigate the uptake of these technologies in non-hospital-based settings and in light of recent changes in insurance coverage.",0
"To compare the treatment efficacies of high-intensity focused ultrasound (HIFU), HIFU combined with gonadotrophin-releasing hormone agonist (GnRH-a), and HIFU combined with GnRH-a and levonorgestrel-releasing intrauterine system (LNG-IUS) for adenomyosis. We conducted a literature search in SCIENCE DIRECT, COCHRANE LIBRARY, WILLEY ONLINE LIBRARY, PUBMED, and TAYLOR FRANCIS. A total of 471 articles identified, 12 were included in a systematic review, and 11 of them deemed quantitively eligible included in the meta-analysis. The efficacies of the three treatment regimens were assessed using the dysmenorrhea and menstrual scores at 3, 6, 12, 24 months. Of the three regimens, HIFU combined with GnRH-a and LNG-IUS provides the best outcome. On dysmenorrhea score at 6 months there was significantly different higher heterogeneity with P < 0.00001 (I2 = 100% WMD 21.44 [6.34, 36.53]) with statistical significance P = 0.005. At 12 months there was significantly different higher heterogeneity P < 0.00001 (I2 = 100% WMD 23.47 [6.00, 40.94]) with statistically significant P < 0.008. At 24 months there was significantly different higher heterogeneity P < 0.0005 (I2 = 92% WMD 6.05 [4.81, 7.30]) with statistical significance P < 0.00001. HIFU combined with GnRH-a and LNG-IUS on menstrual score at 3 months was significantly different higher heterogeneity with P < 0.00001 (I2 = 100% WMD 56.23 [16.01, 96.45]) with statistical significance P = 0.006. At 6 months there was significantly different higher heterogeneity P < 0.00001 (I2 = 99% WMD 93.86 [64.15, 123.57]) with statistical significance P < 0.00001. At 12 months there was significantly different higher heterogeneity P < 0.00001 (I2 = 99% WMD 97.13 [67.81, 126.46]) with statistical significance P < 0.00001 compared to treatments with only HIFU and HIFU combined with GnRH-a. HIFU combined with GnRH-a and LNG-IUS treatment is more effective than only HIFU monotherapy and HIFU combined with GnRH-a.",0
"BACKGROUND: The size of catheter-based ultrasound devices for delivering ultrasound energy to deep-seated tumors is constrained by the access pathway which limits their therapeutic capabilities. PURPOSE: To devise and investigate a deployable applicator suitable for minimally-invasive delivery of therapeutic ultrasound, consisting of a 2D cylindrical sectored-ring ultrasound phased array, integrated within an expandable paraboloid-shaped balloon-based reflector. The balloon can be collapsed for compact delivery and expanded close to the target position to mimic a larger-diameter concentric-ring sector-vortex array for enhanced dynamic control of focal depth and volume. METHODS: Acoustic and biothermal simulations were employed in 3D generalized homogeneous and patient-specific heterogeneous models, for three-phased array transducers with 32, 64, and 128 elements, composed of sectored 4, 8, and 16 tubular ring transducers, respectively. The applicator performance was characterized as a function of array configuration, focal depth, phasing modes, and balloon reflector geometry. A 16-element proof-of-concept phased array applicator assembly, consisting of four tubular transducers each divided into four sectors, was fabricated, and characterized with hydrophone measurements along and across the axis, and ablations in ex vivo tissue. RESULTS: Simulation results indicated that transducer arrays (1.5 MHz, 9 mm OD × 20 mm long), balloon sizes (41-50 mm expanded diameter, 20-60 mm focal depth), phasing mode (0-4) and sonication duration (30 s) can produce spatially localized acoustic intensity focal patterns (focal length: 3-22 mm, focal width: 0.7-8.7 mm) and ablative thermal lesions (width: 2.7-16 mm, length: 6-46 mm) in pancreatic tissue across a 10-90 mm focal depth range. Patient-specific studies indicated that 0.1, 0.46, and 1.2 cm3 volume of tumor can be ablated in the body of the pancreas for 120 s sonications using a single axial focus (Mode 0), or four, and eight simultaneous foci in a toroidal pattern (Mode 2 and 4, respectively). Hydrophone measurements demonstrated good agreement with simulation. Experiments in which chicken meat was thermally ablated indicated that volumetric ablation can be produced using single or multiple foci. CONCLUSIONS: The results of this study demonstrated the feasibility of a novel compact ultrasound applicator design capable of focusing, deep penetration, electronic steering, and volumetric thermal ablation. The proposed applicator can be used for compact endoluminal or laparoscopic delivery of localized ultrasound energy to deep-seated targets.",0
"Background.Noninvasive and cell-type-specific neuromodulation tools are critically needed for probing intact brain function. Sonogenetics for noninvasive activation of neurons engineered to express thermosensitive transient receptor potential vanilloid 1 (TRPV1) by transcranial focused ultrasound (FUS) was recently developed to address this need. However, using TRPV1-mediated sonogenetics to evoke behavior by targeting the cortex is challenged by its proximity to the skull due to high skull absorption of ultrasound and increased risks of thermal-induced tissue damage.Objective.This study evaluated the feasibility and safety of TRPV1-mediated sonogenetics in targeting the motor cortex to modulate the locomotor behavior of freely moving mice.Approach.Adeno-associated viral vectors was delivered to the mouse motor cortex via intracranial injection to express TRPV1 in excitatory neurons. A wearable FUS device was installed on the mouse head after a month to control neuronal activity by activating virally expressed TRPV1 through FUS sonication at different acoustic pressures. Immunohistochemistry staining ofex vivobrain slices was performed to verify neuron activation and evaluate safety.Results.TRPV1-mediated sonogenetic stimulation at 0.7 MPa successfully evoked rotational behavior in the direction contralateral to the stimulation site, activated cortical neurons as indicated by the upregulation of c-Fos, and did not induce significant changes in inflammatory or apoptotic markers (GFAP, Iba1, and Caspase-3). Sonogenetic stimulation of TRPV1 mice at a higher acoustic pressure, 1.1 MPa, induced significant changes in motor behavior and upregulation of c-Fos compared with FUS sonication of naïve mice at 1.1 MPa. However, signs of damage at the meninges were observed at 1.1 MPa.Significance.TRPV1-mediated sonogenetics can achieve effective and safe neuromodulation at the cortex with carefully selected FUS parameters. These findings expand the application of this technique to include superficial brain targets.",0
"PURPOSE: Glioblastoma (GBM) is an intractable disease for which various treatments have been attempted, but with little effect. This study aimed to measure the effect of photodynamic therapy (PDT) and sonodynamic therapy (SDT), which are currently being used to treat brain tumors, as well as sono-photodynamic therapy (SPDT), which is the combination of these two. MATERIALS AND METHODS: Four groups of Sprague-Dawley rats were injected with C6 glioma cells in a cortical region and treated with PDT, SDT, and SPDT. Gd-MRI was monitored weekly and 18F-FDG-PET the day before and 1 week after the treatment. The acoustic power used during sonication was 5.5 W/cm² using a 0.5-MHz single-element transducer. The 633-nm laser was illuminated at 100 J/cm². Oxidative stress and apoptosis markers were evaluated 3 days after treatment using immunohistochemistry (IHC): 4-HNE, 8-OhdG, and Caspase-3. RESULTS: A decrease in tumor volume was observed in MRI imaging 12 days after the treatment in the PDT group (p<0.05), but the SDT group showed a slight increase compared to the 5-Ala group. The high expression rates of reactive oxygen species-related factors, such as 8-OhdG (p<0.001) and Caspase-3 (p<0.001), were observed in the SPDT group compared to other groups in IHC. CONCLUSION: Our findings show that light with sensitizers can inhibit GBM growth, but not ultrasound. Although SPDT did not show the combined effect in MRI, high oxidative stress was observed in IHC. Further studies are needed to investigate the safety parameters to apply ultrasound in GBM.",0
"OBJECTIVES: To assess the comparative safety and effectiveness of 2 prostate cancer treatment ablation modalities: irreversible electroporation (IRE) and high-intensity focused ultrasound (HIFU).  METHODS: Two systematic literature reviews (SLRs) and meta-analyses (MAs) on IRE and HIFU were conducted in accordance with PRISMA guidelines. Searches were conducted in PubMed and EMBASE. Independent reviewers assessed literature eligibility and abstracted safety and effectiveness data. Oncological, safety, functional, and quality of life (QOL) outcomes were examined for each technology. MAs were conducted where data quality and availability allowed, using normal methods and a random/mixed effects model, and quality assessments performed. RESULTS: Fifty-five publications (n = 22 IRE; n = 33 HIFU) were included in the SLRs, and MAs were conducted on negative in-field post-procedure biopsy, prostate-specific antigen (PSA) level reduction, potency, urinary continence, and AE rate outcomes. MAs revealed that IRE patients had lower mean percent PSA level reductions, higher mean rates of in-field negative post-treatment biopsy, and higher rates of potency maintenance than HIFU patients. Most adverse events (AEs) reported were comparable and minor (Grades I, II), with urinary tract infection, dysuria, hematuria, and incontinence or urgency most frequently reported. The proportion of patients experiencing a severe AE (≥Grade III) ranged from 0 to 8% after IRE and HIFU. Both modalities were associated with positive functional outcomes as well as maintenance of QOL after treatment. CONCLUSIONS: Both IRE and HIFU were found to produce favorable effectiveness outcomes and have low complication rates while minimally impacting patient urinary and erectile function and maintaining overall QOL. These real-world findings can help guide clinical decision making and improve disease management for patients with prostate cancer.",0
"Focused ultrasound (FUS) combined with intravenous microbubbles (MBs) has been shown to increase drug delivery to the spinal cord in animal models. Eventual clinical translation of such a technique in the sensitive spinal cord requires robust treatment monitoring to ensure efficacy, localization, safety, and provide key intraprocedural feedback. Here, the use of passive acoustic mapping (PAM) of MB emissions with a spine-specific detector array in the context of transvertebral FUS sonications is investigated in silico. Using computed tomography-derived human vertebral geometry, transvertebral detection of MBs is evaluated over varying source locations with and without phase and amplitude corrections (PACs). The impact of prefocal cavitation is studied by simulating concurrent cavitation events in the canal and pre-laminar region. Spatially sensitive application of phase and amplitude is used to balance signal strengths emanating from different axial depths in combination with multiple dynamic ranges to elicit multisource viewing. Collectively, the results of this study encourage the use of PAM in transvertebral FUS applications with PACs to not only localize sources originating in the spinal canal but also multiple sources of innate amplitude mismatches when corrective methods are applied.",0
"Radical treatments and active surveillance are valid therapeutic approaches for low-risk prostate cancer. The oncologic effectiveness and morbidity of Radical Prostatectomy (RP) and radiotherapy have been broadly validated. Focal therapies pursue to reduce the morbidity observed after radical treatments, while preserving the oncologic effectiveness. This study aims to review the state-of-the-art about principles, oncologic effectiveness, morbidity, and side-effects associated with leading focal therapies. We review and summarize articles related with Cryotherapy, High-Intensity Focal Ultrasound (HIFU), Photodynamic Therapy (PDT), and Irreversible Electroporating (IRE) published in MEDLINE from 2000 to 2022. There is a wide heterogeneity in terms of the measurement of effectiveness and morbidity. Hence, comparing different energies, strategies and protocols seem to be unprecise and controversial. Cryosurgery and HIFU have reported more clinical experience than PDT and IRE. Biochemical recurrence rate after the first session varied from 4.5% to 23%, and up to 20% of patients underwent a salvage radical treatment. The reported incidence of erectile disfunction and urinary incontinence ranges from 3% to 50% and 0% to 34%, respectively. None randomized clinical trial comparing any focal therapy to any radical treatment has been published. We conclude that the expansion of focal therapies requires the consolidation of MRI-guided fusion biopsies in everyday clinical practice. Short-term oncologic effectiveness has been proved and supports their usefulness in low-risk patients unfit for surgical treatment. However, long-term effects and the clinical experience in intermediate and high-risk patients remains limited. Currently none of the focal therapies can be considered the Gold Standard for low-risk patients.",0
"We investigated the effect of low-intensity focused ultrasound (LIFU) on gene expression related to alcohol dependence and histological effects on brain tissue. We also aimed at determining the miRNA-mRNA relationship and their pathways in alcohol dependence-induced expression changes after focused ultrasound therapy. We designed a case-control study for 100 days of observation to investigate differences in gene expression in the short-term stimulation group (STS) and long-term stimulation group (LTS) compared with the control sham group (SG). The study was performed in our Experimental Research Laboratory. 24 male high alcohol-preferring rats 63 to 79 days old, weighing 270 to 300 g, were included in the experiment. LTS received 50-day LIFU and STS received 10-day LIFU and 40-day sham stimulation, while the SG received 50-day sham stimulation. In miRNA expression analysis, it was found that LIFU caused gene expression differences in NAc. Significant differences were found between the groups for gene expression. Compared to the SG, the expression of 454 genes in the NAc region was changed in the STS while the expression of 382 genes was changed in the LTS. In the LTS, the expression of 32 genes was changed in total compared to STS. Our data suggest that LIFU targeted on NAc may assist in the treatment of alcohol dependence, especially in the long term possibly through altering gene expression. Our immunohistochemical studies verified that LIFU does not cause any tissue damage. These findings may lead to new studies in investigating the efficacy of LIFU for the treatment of alcohol dependence and also for other psychiatric disorders.",1
"The blood-brain barrier (BBB) protects the brain but is also an important obstacle for the effective delivery of therapeutics in Alzheimer's disease and other neurodegenerative disorders. Transcranial magnetic resonance-guided focused ultrasound (MRgFUS) has been shown to reversibly disrupt the BBB. However, treatment of diffuse regions across the brain along with the effect on Alzheimer's disease relevant pathology need to be better characterized. This study is an open-labelled single-arm trial (NCT04118764) to investigate the feasibility of modulating BBB permeability in the default mode network and the impact on cognition, amyloid and tau pathology as well as BBB integrity. Nine participants [mean age 70.2 ± 7.2 years, mean Mini-Mental State Examination (MMSE) 21.9] underwent three biweekly procedures with follow-up visits up to 6 months. The BBB permeability of the bilateral hippocampi, anterior cingulate cortex and precuneus was transiently increased without grade 3 or higher adverse events. Participants did not experience worsening trajectory of cognitive decline (ADAS-cog11, MMSE). Whole brain vertex-based analysis of the 18F-florbetaben PET imaging demonstrated clusters of modest SUVR reduction in the right parahippocampal and inferior temporal lobe. However, CSF and blood biomarkers did not demonstrate any amelioration of Alzheimer's disease pathology (P-tau181, amyloid-β42/40 ratio), nor did it show persistent BBB dysfunction (plasma PDGFRbeta and CSF-to-plasma albumin ratio). This study provides neuroimaging and fluid biomarker data to characterize the safety profile of MRgFUS BBB modulation in neurodegeneration as a potential strategy for enhanced therapeutic delivery.",1
"OBJECTIVE: Alzheimer's disease (AD) is often associated with neuropsychiatric symptoms, including agitation and aggressive behavior. These symptoms increase with disease severity, ranging from 10% in mild cognitive impairment to 50% in patients with moderate-to-severe AD, pose a great risk for self-injury and injury to caregivers, result in high rates of institutionalization and great suffering for patients and families. Current pharmacological therapies have limited efficacy and a high potential for severe side effects. Thus, there is a growing need to develop novel therapeutics tailored to safely and effectively reduce agitation and aggressive behavior in AD. Here, we investigate for the first time the use of focused ultrasound combined with anesthetic-loaded nanodroplets (nanoFUS) targeting the amygdala (key structure in the neurocircuitry of agitation) as a novel minimally invasive tool to modulate local neural activity and reduce agitation and aggressive behavior in the TgCRND8 AD transgenic mice. METHODS: Male and female animals were tested in the resident-intruder (i.e., aggressive behavior) and open-field tests (i.e., motor agitation) for baseline measures, followed by treatment with active- or sham-nanoFUS. Behavioral testing was then repeated after treatment. RESULTS: Active-nanoFUS neuromodulation reduced aggressive behavior and agitation in male mice, as compared to sham-treated controls. Treatment with active-nanoFUS increased the time male mice spent in social-non-aggressive behaviors. INTERPRETATION: Our results show that neuromodulation with active-nanoFUS may be a potential therapeutic tool for the treatment of neuropsychiatric symptoms, with special focus on agitation and aggressive behaviors. Further studies are necessary to establish cellular, molecular and long-term behavioral changes following treatment with nanoFUS.",1
"Background Neurodegenerative disorders (such as Alzheimer disease) characterized by the deposition of various pathogenic forms of tau protein in the brain are collectively referred to as tauopathies. Identification of the molecular drivers and pathways of neurodegeneration is critical to individualized targeted treatment of these disorders. However, despite important advances in fluid biomarker detection, characterization of these molecular subtypes is limited by the blood-brain barrier. Purpose To evaluate the feasibility and safety of focused ultrasound-mediated liquid biopsy (sonobiopsy) in the detection of brain-derived protein biomarkers in a transgenic mouse model of tauopathy (PS19 mice). Materials and Methods Sonobiopsy was performed by sonicating the cerebral hemisphere in 2-month-old PS19 and wild-type mice, followed by measurement of plasma phosphorylated tau (p-tau) species (30 minutes after sonication in the sonobiopsy group). Next, spatially targeted sonobiopsy was performed by sonicating either the cerebral cortex or the hippocampus in 6-month-old PS19 mice. To detect changes in plasma neurofilament light chain (a biomarker of neurodegeneration) levels, blood samples were collected before and after sonication (15 and 45-60 minutes after sonication). Histologic staining was performed to evaluate tissue damage after sonobiopsy. The Shapiro-Wilk test, unpaired and paired t tests, and the Mann-Whitney U test were used. Results In the 2-month-old mice, sonobiopsy significantly increased the normalized levels of plasma p-tau species compared with the conventional blood-based liquid biopsy (p-tau-181-to-mouse tau [m-tau] ratio: 1.7-fold increase, P = .006; p-tau-231-to-m-tau ratio: 1.4-fold increase, P = .048). In the 6-month-old PS19 mice, spatially targeted sonobiopsy resulted in a 2.3-fold increase in plasma neurofilament light chain after sonication of the hippocampus and cerebral cortex (P < .001). After optimization of the sonobiopsy parameters, no excess microhemorrhage was observed in the treated cerebral hemisphere compared with the contralateral side. Conclusion This study showed the feasibility of sonobiopsy to release phosphorylated tau species and neurofilament light chain to the blood circulation, potentially facilitating diagnosis of neurodegenerative disorders. © RSNA, 2023 Supplemental material is available for this article. See also the editorial by Fowlkes in this issue.",1
"BACKGROUND: Coronary microthromboembolism after acute myocardial infarction (AMI) requires urgent and effective treatment. Early and effective recovery of coronary microcirculation perfusion for the management of AMI would be crucial for better prognosis. Ultrasound assisted thrombolysis in the in-vitro experiments have great potential for the elimination of acute coronary microthromboembolism, especially with stable cavitation using low-intensity focused ultrasound (LIFU) and dodecafluoropentane-loaded acoustic phase-change nanoparticles (DDFP@NPs). Therefore, our study sought to perform animal experiments using this novel treatment method in a porcine model with acute coronary microthromboembolism for further investigation of potential therapeutic values. METHODS: Porcine model with acute coronary thromboembolism was established using percutaneous coronary intervention and autologous thrombus injection. For ultrasound assisted thrombolysis, DDFP@NPs were prepared by rotary evaporation and sonication process, and LIFU was optimized. Echocardiography and TTC staining were performed for the evaluation of porcine model establishment and treatment effect. RESULTS: The treatment using LIFU guided DDFP@NPs had almost completely recanalized culprit coronary branch after treatment procedure, and smaller infarcted size (5.4 ± 1.0%), better LVEF (52.5 ± 1.8%) and better coronary microcirculation after 28 days of treatment, which outperformed treatments using LIFU+SonoVue microbubbles (infarcted size: 26.4 ± 3.5% and LVEF: 37.2 ± 3.1%) and LIFU only (infarcted size: 32.2 ± 3.1% and LVEF: 32.2 ± 0.4%) (all P < 0.05), while the treatment effect were similar to treatment using intravenous tissue-plasminogen activator (infarcted size: 4.9 ± 0.9% and LVEF: 53.1 ± 1.1%) (all P > 0.05). CONCLUSIONS: Our study has innovatively established a treatment method using DDFP@NPs combined with LIFU irradiation for coronary thrombolysis and verified its treatment effect with high-efficient thrombolysis in the in-vivo experiments, which can be considered as powerful experimental evident of the novel method for potential clinical use of acute coronary thrombolysis. Multidimensional experimental investigations and cautious verification may need before the method could be used as treatment before preliminary clinical trials.",1
