abstract,fus_related
"Ultrasound imaging is regarded as a highly sensitive imaging modality used in routine clinical examinations. Over the last several decades, ultrasound contrast agents have been widely applied in ultrasound molecular cancer imaging to improve the detection, characterization, and quantification of tumors. To date, a few new potential preclinical and clinical applications regarding ultrasound molecular cancer imaging are being investigated. This review presents an overview of the various kinds of ultrasound contrast agents employed in ultrasound molecular imaging and advanced imaging techniques using these contrast agents. Additionally, we discuss the recent enormous development of ultrasound contrast agents in the relevant preclinical and clinical applications, highlight the recent challenges which need to be overcome to accelerate the clinical translation, and discuss the future perspective of ultrasound molecular cancer imaging using various contrast agents. As a highly promising and valuable tumor-specific imaging technique, it is believed that ultrasound molecular imaging will pave an accurate and efficient way for cancer diagnosis.",0
"INTRODUCTION: Cerebral diseases have been threatening public physical and psychological health in the recent years. With the existence of the blood-brain barrier (BBB), it is particularly hard for therapeutic proteins like peptides, enzymes, antibodies, etc. to enter the central nervous system (CNS) and function in diagnosis and treatment in cerebral diseases. Fortunately, the past decade has witnessed some emerging strategies of delivering macromolecular therapeutic proteins across the BBB. AREAS COVERED: Based on the structure, functions, and substances transport mechanisms, various enhanced delivery strategies of therapeutic proteins were reviewed, categorized by molecule-mediated delivery strategies, carrier-mediated delivery strategies, and other delivery strategies. EXPERT OPINION: As for molecule-mediated delivery strategies, development of genetic engineering technology, optimization of protein expression and purification techniques, and mature of quality control systems all help to realize large-scale production of recombinant antibodies, making it possible to apply to the clinical practice. In terms of carrier-mediated delivery strategies and others, although nano-carriers/adeno-associated virus (AAV) are also promising candidates for delivering therapeutic proteins or genes across the BBB, some issues still remain to be further investigated, including safety concerns related to applied materials, large-scale production costs, quality control standards, combination therapies with auxiliary delivery strategies like focused ultrasound, etc.",0
"The therapeutic potential of many gene therapies is limited by their inability to cross the blood brain barrier (BBB). While intranasal administration of plasmid DNA nanoparticles (NPs) offers a non-invasive approach to bypass the BBB, it is not targeted to disease-relevant brain regions. Here, our goal was to determine whether focused ultrasound (FUS) can enrich intranasal delivery of our plasmid DNA NPs to target deeper brain regions, in this case the regions most affected in Parkinson's disease. Combining FUS with intranasal administration resulted in enhanced delivery of DNA NPs to the rodent brain, by recruitment and transfection of microglia. FUS increased transgene expression by over 3-fold after intranasal administration compared to intravenous administration. Additionally, FUS with intranasal delivery increased transgene expression in the sonicated hemisphere by over 80%, altered cellular transfection patterns at the sonication sites, and improved penetration of plasmid NPs into the brain parenchyma (with a 1-fold and 3-fold increase in proximity of transgene expression to neurons in the forebrain and midbrain respectively, and a 40% increase in proximity of transgene expression to dopaminergic neurons in the substantia nigra). These results provide evidence in support of using FUS to improve transgene expression after intranasal delivery of non-viral gene therapies.",0
"PURPOSE: To predict the efficacy of high-intensity focused ultrasound (HIFU) ablation for uterine leiomyomas based on diffusion tensor imaging (DTI) indicators and imaging features. METHODS: Sixty-two patients with 85 uterine leiomyomas were consecutively enrolled in this retrospective study and underwent DTI scanning before HIFU treatment. Based on whether the non-perfused volume ratio (NPVR) was greater than 70%, all patients were assigned to sufficient ablation (NPVR ≥ 70%) or insufficient ablation (NPVR < 70%) groups. The selected DTI indicators and imaging features were incorporated to construct a combined model. The predictive performance of DTI indicators and the combined model were assessed using receiver operating characteristic (ROC) curves. RESULTS: There were 42 leiomyomas in the sufficient ablation group (NPVR ≥ 70%) and 43 leiomyomas in the insufficient ablation group (NPVR < 70%). The fractional anisotropy (FA) and relative anisotropy (RA) values were higher in the sufficient ablation group than in the insufficient ablation group (p < 0.05). Conversely, the volume ratio (VR) and mean diffusivity (MD) values were lower in the sufficient ablation group than those in the insufficient ablation group (p < 0.05). Notably, the combined model composed of the RA and enhancement degree values had high predictive efficiency, with an AUC of 0.915. The combined model demonstrated higher predictive performance than FA and MD alone (p = 0.032 and p < 0.001, respectively) but showed no significant improvement compared with RA and VR (p > 0.05). CONCLUSION: DTI indicators, especially the combined model incorporating DTI indicators and imaging features, can be a promising imaging tool to assist clinicians in predicting HIFU efficacy for uterine leiomyomas.",0
"BACKGROUND AND OBJECTIVES: Herein, a user-friendly software platform for 3-dimensional Focused Ultrasound treatment planning based on Magnetic Resonance Imaging (MRI) images is presented. METHODS: The software directly retrieves and loads MRI images. Various design tools can be used on the MRI images to define the treatment area and the sonication parameters. Based on the treatment plan, the software controls the robotic motion and motion pattern of Magnetic Resonance guided Focused Ultrasound (MRgFUS) robotic systems to execute the treatment procedure. Real-time treatment monitoring is achieved through MRI images and thermometry. The software's functionality and performance were evaluated in both laboratory and MRI environments. Different treatment plans were designed on MRI images and sonications were executed on agar-based phantoms and polymer films. RESULTS: Magnetic Resonance (MR) thermometry maps were acquired in the agar-based phantoms. An exceptional agreement was observed between the software-planned treatment area and the lesions produced on the polymer films. CONCLUSIONS: The developed software was successfully integrated with the MRI and robotic system controls for performing accurate treatment planning and real-time monitoring during sonications. The software provides an extremely user-friendly interface, while in the future it could be enhanced by providing dynamic modulation of the ultrasonic parameters during the treatment process.",0
"This study describes the development of an ultrasound-responsive polymer system that provides on-demand degradation when exposed to high-intensity focused ultrasound (HIFU). Diels-Alder cycloadducts were used to crosslink polycaprolactone (PCL) polymers and underwent a retro Diels-Alder reaction when stimulated with HIFU. Two Diels-Alder polymer compositions were explored to evaluate the link between reverse reaction energy barriers and polymer degradation rates. PCL crosslinked with isosorbide was also used as a non-Diels-Alder-based control polymer. An increase of HIFU exposure time and amplitude correlated with an increase of PCL degradation for Diels-Alder-based polymers. Ultrasound imaging during HIFU allowed for real-time visualization of the on-demand degradation through cavitation-based mechanisms. The temperature surrounding the sample was monitored with a thermocouple during HIFU stimulation; a minimal increase in temperature was observed. PCL polymers were characterized using Fourier transform infrared (FTIR) spectroscopy, nuclear magnetic resonance (NMR), differential scanning calorimetry (DSC), optical profilometry, and mechanical testing. PCL degradation byproducts were identified by mass spectrometry, and their cytocompatibility was evaluated in vitro. Overall, this study demonstrated that HIFU is an effective image-guided, external stimulus to control the degradation of Diels-Alder-based PCL polymers on-demand.",0
"PURPOSE: In older patients who do not wish to undergo watchful waiting, focal therapy could be an alternative to the more morbid radical treatment. We evaluated the role of focal therapy in patients 70 years and older as an alternative management modality. MATERIALS AND METHODS: A total of 649 patients across 11 UK sites receiving focal high-intensity focused ultrasound or cryotherapy between June 2006 and July 2020 reported within the UK-based HEAT (HIFU Evaluation and Assessment of Treatment) and ICE (International Cryotherapy Evaluation) registries were evaluated. Primary outcome was failure-free survival, defined by need for more than 1 focal reablation, progression to radical treatment, development of metastases, need for systemic treatment, or prostate cancer-specific death. This was compared to the failure-free survival in patients undergoing radical treatment via a propensity score weighted analysis. RESULTS: Median age was 74 years (IQR: 72, 77) and median follow-up 24 months (IQR: 12, 41). Sixty percent had intermediate-risk disease and 35% high-risk disease. A total of 113 patients (17%) required further treatment. Sixteen had radical treatment and 44 required systemic treatment. Failure-free survival was 82% (95% CI: 76%-87%) at 5 years. Comparing patients who had radical therapy to those who had focal therapy, 5-year failure-free survival was 96% (95% CI: 93%-100%) and 82% (95% CI: 75%-91%) respectively (P < .001). Ninety-three percent of those in the radical treatment arm had received radiotherapy as their primary treatment with its associated use of androgen deprivation therapy, thereby leading to potential overestimation of treatment success in the radical treatment arm, especially given the similar metastases-free and overall survival rates seen. CONCLUSIONS: We propose focal therapy to be an effective management option for the older or comorbid patient who is unsuitable for or not willing to undergo radical treatment.",0
"Calcineurin inhibitor-related tremors occur in up to 50% of solid organ transplant recipients and are disabling in severe cases. We describe a bilateral lung transplant recipient with essential tremors that significantly worsened after tacrolimus initiation. She did not have improvement with the change to extended-release tacrolimus, the use of everolimus as a calcineurin inhibitor-sparing agent, or the addition of primidone, clonazepam, or propranolol. She underwent magnetic resonance-guided focused ultrasound thalamotomy with significant improvement in her tremor and activities of daily living.",0
"High-intensity focused ultrasound (HIFU) is a promising non-invasive therapeutic technique in clinical applications. Challenges in stimulation or ablation HIFU therapy are to accurately target the treatment spot, flexibly deliver or fast-move focus points in the treatment region, and monitor therapy progress in real-time. In this paper, we develop an array-based HIFU system integrated with real-time ultrasound (US) and photoacoustic (PA) imaging. The array-based HIFU transducer can be dynamically focused in a lateral range of ∼16 mm and an axial range of ∼40 mm via electronically adjusting the excitation phase map. To monitor the HIFU therapy progress in real-time, sequential HIFU transmission, PA imaging, PA thermometry, and US imaging are implemented to display the dual-modal images and record the local temperature changes. Co-registered dual-modal images show structural and functional information and thus can guide the HIFU therapy for precise positioning and dosage control. Besides therapy, the multi-element HIFU transducer can also be used to acquire US images to precisely align the imaging coordinates with the HIFU coordinates. Phantom experiments validate the precise and dynamic steering capability of HIFU ablation. We also show that dual-modal imaging can guide HIFU in the designated region and monitor the temperature in biological tissue in real-time.",0
"Despite the wide availability of ultrasound machines for hepatocellular carcinoma surveillance, an inadequate number of expert radiologists performing ultrasounds in remote areas remains a primary barrier for surveillance. We demonstrated feasibility of artificial intelligence (AI) to aid in the detection of focal liver lesions (FLLs) during ultrasound. An AI system for FLL detection in ultrasound videos was developed. Data in this study were prospectively collected at a university hospital. We applied a two-step training strategy for developing the AI system by using a large collection of ultrasound snapshot images and frames from full-length ultrasound videos. Detection performance of the AI system was evaluated and then compared to detection performance by 25 physicians including 16 non-radiologist physicians and 9 radiologists. Our dataset contained 446 videos (273 videos with 387 FLLs and 173 videos without FLLs) from 334 patients. The videos yielded 172,035 frames with FLLs and 1,427,595 frames without FLLs for training on the AI system. The AI system achieved an overall detection rate of 89.8% (95%CI: 84.5–95.0) which was significantly higher than that achieved by non-radiologist physicians (29.1%, 95%CI: 21.2–37.0, p < 0.001) and radiologists (70.9%, 95%CI: 63.0–78.8, p < 0.001). Median false positive detection rate by the AI system was 0.7% (IQR: 1.3%). AI system operation speed reached 30–34 frames per second, showing real-time feasibility. A further study to demonstrate whether the AI system can assist operators during ultrasound examinations is warranted.",0
"OBJECTIVE: Nakagami imaging is an appealing monitoring and evaluation technique for high-intensity focused ultrasound treatment when bubbles are present in ultrasound images. This study aimed to investigate the accuracy of thermal lesion detection using Nakagami imaging. METHODS: Simulations were conducted to explore and quantify the influence of the bubbles and the subresolvable effect at the boundary of the thermal lesion on thermal lesion detection. The thermal ablation experiments were conducted in phantom and porcine liver ex vivo. RESULTS: In the simulation, the estimated lateral and axial size of the thermal lesion in the Nakagami image was 4.91 and 4.79 mm, close to the actual size (5 × 5 mm). The simulation results indicated that the subresolvable region in high-intensity focused ultrasound treatment thermal ablation mainly happened at the boundary between bubbles and the untreated region and does not affect the accuracy of thermal lesion detection. The accurate detection of the thermal lesion using Nakagami imaging mainly depends on bubbles and thermal lesion characterization. Our thermal ablation experiments confirmed that Nakagami imaging has the ability to accurately identify thermal lesions from bubbles. CONCLUSION: The subresolvable effect is helpful for thermal lesion identification, and precision is related to the Nakagami values chosen for boundary division in Nakagami imaging. Therefore, Nakagami imaging is a promising method for accurately evaluating thermal lesions. Further studies in vivo and in clinical settings will be needed to explore its potential applications.",0
"BACKGROUND: The size of catheter-based ultrasound devices for delivering ultrasound energy to deep-seated tumors is constrained by the access pathway which limits their therapeutic capabilities. PURPOSE: To devise and investigate a deployable applicator suitable for minimally-invasive delivery of therapeutic ultrasound, consisting of a 2D cylindrical sectored-ring ultrasound phased array, integrated within an expandable paraboloid-shaped balloon-based reflector. The balloon can be collapsed for compact delivery and expanded close to the target position to mimic a larger-diameter concentric-ring sector-vortex array for enhanced dynamic control of focal depth and volume. METHODS: Acoustic and biothermal simulations were employed in 3D generalized homogeneous and patient-specific heterogeneous models, for three-phased array transducers with 32, 64, and 128 elements, composed of sectored 4, 8, and 16 tubular ring transducers, respectively. The applicator performance was characterized as a function of array configuration, focal depth, phasing modes, and balloon reflector geometry. A 16-element proof-of-concept phased array applicator assembly, consisting of four tubular transducers each divided into four sectors, was fabricated, and characterized with hydrophone measurements along and across the axis, and ablations in ex vivo tissue. RESULTS: Simulation results indicated that transducer arrays (1.5 MHz, 9 mm OD × 20 mm long), balloon sizes (41-50 mm expanded diameter, 20-60 mm focal depth), phasing mode (0-4) and sonication duration (30 s) can produce spatially localized acoustic intensity focal patterns (focal length: 3-22 mm, focal width: 0.7-8.7 mm) and ablative thermal lesions (width: 2.7-16 mm, length: 6-46 mm) in pancreatic tissue across a 10-90 mm focal depth range. Patient-specific studies indicated that 0.1, 0.46, and 1.2 cm3 volume of tumor can be ablated in the body of the pancreas for 120 s sonications using a single axial focus (Mode 0), or four, and eight simultaneous foci in a toroidal pattern (Mode 2 and 4, respectively). Hydrophone measurements demonstrated good agreement with simulation. Experiments in which chicken meat was thermally ablated indicated that volumetric ablation can be produced using single or multiple foci. CONCLUSIONS: The results of this study demonstrated the feasibility of a novel compact ultrasound applicator design capable of focusing, deep penetration, electronic steering, and volumetric thermal ablation. The proposed applicator can be used for compact endoluminal or laparoscopic delivery of localized ultrasound energy to deep-seated targets.",0
"We investigate the role of leaky guided waves in transcranial ultrasound transmission in temporal and parietal bones at large incidence angles. Our numerical and experimental results show that the dispersion characteristics of the fundamental leaky guided wave mode with longitudinal polarization can be leveraged to estimate the critical angle above which efficient shear mode conversion takes place, and below which major transmission drops can be expected. Simulations that employ a numerical propagator matrix and a Semi-Analytical approach establish the transcranial dispersion characteristics and transmission coefficients at different incident angles. Experimental transmission tests conducted at 500 kHz and radiation tests performed in the 200-800 kHz range confirm the numerical findings in terms of transmitted peak pressure and frequency-radiation angle spectra, based on which the connection between critical angles, dispersion and transmission is demonstrated. Our results support the identification of transcranial ultrasound strategies that leverage shear mode conversion, which is less sensitive to phase aberrations compared to normal incidence ultrasound. These findings can also enable higher transmission rates in cranial bones with low porosity by leveraging dispersion information extracted through signal processing, without requiring measurement of geometric and mechanical properties of the cranial bone.",0
"Several therapeutic agents for neurological disorders are usually not delivered to the brain owing to the presence of the blood-brain barrier (BBB), a special structure present in the central nervous system (CNS). Focused ultrasound (FUS) combined with microbubbles can reversibly and temporarily open the BBB, enabling the application of various therapeutic agents in patients with neurological disorders. In the past 20 years, many preclinical studies on drug delivery through FUS-mediated BBB opening have been conducted, and the use of this method in clinical applications has recently gained popularity. As the clinical application of FUS-mediated BBB opening expands, it is crucial to understand the molecular and cellular effects of FUS-induced microenvironmental changes in the brain so that the efficacy of treatment can be ensured, and new treatment strategies established. This review describes the latest research trends in FUS-mediated BBB opening, including the biological effects and applications in representative neurological disorders, and suggests future directions.",0
"The last two decades have seen dramatic growth in the application of procedurally based interventions for treating refractory psychiatric conditions, leading to interest in developing the foundations for the subspecialty of ""Interventional Psychiatry."" However, there is cause for concern that the rate of expansion of clinical advances in this field may be outpacing the ability of postgraduate curricula to provide sufficient exposure to and teaching and supervision of these treatments. The paucity of adequately trained practitioners in Interventional Psychiatry further exacerbates inequities in the ability of eligible patients to access and benefit from these approaches. This paper explores the rates of utilization of Interventional Psychiatry treatments, the current state of education in these treatments, and the role that training can play in translating scientific advances in this area to ensure equitable access and maximum impact at a population level. The majority of the discussion is centered on electroconvulsive therapy (ECT), the most established and available of these treatments, highlighting how enhancing education and training in ECT can reduce barriers to its utilization. It is argued that innovations in pedagogical approaches for disseminating the learning of these procedures are needed to increase the current low rates of competency in these treatments and can facilitate the more rapid dissemination of other Interventional Psychiatry approaches and neurotechnologies, such as repetitive transcranial magnetic stimulation, ketamine, deep brain stimulation, and focused ultrasound.",0
"TiO2 is the most commonly used photocatalyst in water treatment. The particle size of TiO2 is an important factor that significantly influences its activity during photocatalytic degradation. In the presence of liquid, the properties of nanopowders composed of exactly the same product clearly differ according to their aggregation size. In this study, TiO2 nanoparticles with a controlled size were fabricated by focused ultrasound dispersion. The high energy generated by this system was used to control the size of TiO2 particles in the suspension. The constant high energy released by cavitation enabled the dispersion of the particles without a surfactant. The activities of the prepared TiO2 photocatalysts for methylene blue (MB) degradation were then compared. The dye degradation effect of the photocatalyst was as high as 61.7% after 10 min when the size of the powder was controlled in the solution, but it was only as high as 41.0% when the aggregation size was not controlled. Furthermore, when the TiO2 concentration exceeded a certain level, the photocatalytic activity of TiO2 decreased. Controlling the size of the aggregated photocatalyst particles is, therefore, essential in water-treatment technologies utilizing TiO2 photocatalytic properties, and adjusting the TiO2 concentration is an important economic factor in this photocatalytic technology. This study contributes to the development of processes for degrading dyes, such as MB, released from wastewater into aquatic environments.",0
"BACKGROUND: Transcranial ultrasound stimulation (TUS) is a novel non-invasive brain stimulation technique with high depth penetrance and spatial resolution. Theta-burst TUS (tbTUS) is a plasticity-inducing protocol which increases motor cortical excitability for up to 30 min following 80s of sonication. While this protocol may have therapeutic potential for the treatment of psychiatric and neurological disorders, the mechanisms of action of TUS remain unclear. OBJECTIVE: We conducted the first pharmacological study to examine the mechanisms of TUS in human primary motor cortex. By administering brain-active drugs with known mechanisms of action, we aimed to elucidate the mechanisms of tbTUS. METHODS: Fourteen healthy subjects participated in a within-subjects randomized, double-blind, cross-over study with five visits. At each visit, one of four study drugs (carbamazepine - Na+ channel blocker, nimodipine - L-type Ca2+ channel blocker, lorazepam - positive allosteric modulator of gamma-aminobutyric acid (GABA) type A receptor, dextromethorphan - N-methyl-d-aspartate receptor antagonist) or placebo was administered in random order, followed by tbTUS. RESULTS: The plasticity effects of tbTUS on motor cortex excitability measured by motor-evoked potential amplitudes elicited by transcranial magnetic stimulation were reduced by all study drugs compared to placebo. CONCLUSION: tbTUS may induce NMDA-dependent synaptic plasticity since the effects are blocked by increased GABAA receptor activities and voltage-gated Na+ and Ca2+ channels blockers. These results are consistent with the hypotheses that tbTUS induced long-term potentiation-like mechanisms and that TUS involves activation of mechanosensitive Na+ and Ca2+ channels. Alternatively, non-specific pharmacologically induced changes in excitatory/inhibitory balance might have interfered with the effects of tbTUS.",0
"Focused ultrasound (FUS) can be used to physiologically change or destroy tissue in a non-invasive way. A few commercial systems have clinical approval for the thermal ablation of solid tumors for the treatment of neurological diseases and palliative pain management of bone metastases. However, the thermal effects of FUS are known to lead to various biological effects, such as inhibition of repair of DNA damage, reduction in tumor hypoxia, and induction of apoptosis. Here, we studied radiosensitization as a combination therapy of FUS and RT in a xenograft mouse model using newly developed MRI-compatible FUS equipment. Xenograft tumor-bearing mice were produced by subcutaneous injection of the human prostate cancer cell line PC-3. Animals were treated with FUS in 7 T MRI at 4.8 W/cm2 to reach ~45 °C and held for 30 min. The temperature was controlled via fiber optics and proton resonance frequency shift (PRF) MR thermometry in parallel. In the combination group, animals were treated with FUS followed by X-ray at a single dose of 10 Gy. The effects of FUS and RT were assessed via hematoxylin-eosin (H&E) staining. Tumor proliferation was detected by the immunohistochemistry of Ki67 and apoptosis was measured by a TUNEL assay. At 40 days follow-up, the impact of RT on cancer cells was significantly improved by FUS as demonstrated by a reduction in cell nucleoli from 189 to 237 compared to RT alone. Inhibition of tumor growth by 4.6 times was observed in vivo in the FUS + RT group (85.3%) in contrast to the tumor volume of 393% in the untreated control. Our results demonstrated the feasibility of combined MRI-guided FUS and RT for the treatment of prostate cancer in a xenograft mouse model and may provide a chance for less invasive cancer therapy through radiosensitization.",0
"PURPOSE: To describe the national-level patterns of care for local ablative therapy among men with PCa and identify patient- and hospital-level factors associated with the receipt of these techniques. METHODS: We retrospectively interrogated the National Cancer Database (NCDB) for men with clinically localized PCa between 2010 and 2017. The main outcome was receipt of local tumor ablation with either cryo- or laser-ablation, and ""other method of local tumor destruction including high-intensity focused ultrasound (HIFU)"". Patient level, hospital level, and demographic variables were collected. Mixed effect logistic regression models were fitted to identify separately patient- and hospital-level predictors of receipt of local ablative therapy. RESULTS: Overall, 11,278 patients received ablative therapy, of whom 78.8% had cryotherapy, 15.6% had laser, and 5.7% had another method including HIFU. At the patient level, men with intermediate-risk PCa were more likely to be treated with local ablative therapy (OR 1.05; 95% CI 1.00-1.11; p = 0.05), as were men with Charlson Comorbidity Index > 1 (OR 1.36; 95% CI 1.29-1.43; p < 0.01), men between 71 and 80 years (OR 3.70; 95% CI 3.43-3.99; p < 0.01), men with Medicare insurance (OR 1.38; 95% 1.31-1.46; p < 0.01), and an income < $47,999 (OR 1.16; 95% CI 1.06-1.21; p < 0.01). At the hospital-level, local ablative therapy was less likely to be performed in academic/research facilities (OR 0.45; 95% CI 0.32-0.64; p < 0.01). CONCLUSIONS: Local ablative therapy for PCa treatment is more commonly offered among older and comorbid patients. Future studies should investigate the uptake of these technologies in non-hospital-based settings and in light of recent changes in insurance coverage.",0
"Horner's syndrome (HS), caused by lesions of the 3-neuron oculosympathetic nerve pathway (ONP), includes the triad: blepharoptosis, miosis and anhidrosis (ipsilateral with ONP damage). Thyroid-related HS represents an unusual entity underling thyroid nodules/goiter/cancer-HS (T-HS), and post-thyroidectomy HS (Tx-HS). We aim to overview Tx-HS. This is a narrative review. We revised PubMed published, full-length, English papers from inception to November 2022. Additionally, we introduced data on post-thyroidectomy lymphocele/chylous leakage (Tx-L), and introduced a new pediatric case with both Tx-HS and Tx-L. Tx-HS: the level of statistical evidence varies from isolated case reports, studies analyzing the large panel of post-thyroidectomy complications reporting HS among the rarest side effects (as opposite to hypocalcemia), or different series of patients with HS due to various disorders, including T-HS/Tx-HS. Tx-HS is related to benign or malignant thyroid conditions, regardless the type of surgery. A pre-operatory rate of T-HS of 0.14%; a post-operatory rate of Tx-HS between 0.03% and 5% (mostly, 0.2%) are identified; a possible higher risk on endoscopic rather than open procedure is described. Incomplete HS forms, and pediatric onset are identified, too; the earliest identification is after 2 h since intervention. A progressive remission is expected in most cases within the first 2-6 months to one year. The management is mostly conservative; some used glucocorticoids and neurotrophic agents. One major pitfall is an additional contributor factor like a local compression due to post-operatory collections (hematoma, cysts, fistula, Tx-L) and their correction improves the outcome. The prognostic probably depends on the severity of cervical sympathetic chain (CSC) lesions: indirect, mild injury due to local compressive masses, intra-operatory damage of CSC like ischemia and stretching of CSC by the retractor associate HS recovery, while CSC section is irreversible. Other iatrogenic contributors to HS are: intra-operatory manipulation of parathyroid glands, thyroid microwave/radiofrequency ablation, and high-intensity focused ultrasound, and percutaneous ethanol injection into thyroid nodules. Tx-L, rarely reported (mostly &lt;0.5%, except for a ratio of 8.3% in one study), correlates with extended surgery, especially lateral/central neck dissection, and the presence of congenitally-aberrant lymphatic duct; it is, also, described after endoscopic procedures and chest-breast approach; it starts within days after surgery. Typically low-fat diet (even fasting and parental nutrition) and tube drainage are useful (as part of conservative management); some used octreotide, local sealing solutions like hypertonic glucose, Viscum album extract, n-Butyl-2-cyanoacrylate. Re-intervention is required in severe cases due to the risk of lymphorrhoea and chylothorax. Early identification of Tx-HS and Tx-L improves the outcome. Some iatrogenic complications are inevitable and a multifactorial model of prediction is still required, also taking into consideration standardized operatory procedures, skillful intra-operatory manipulation, and close post-operatory follow-up of the patients, especially during modern era when thyroid surgery registered a massive progress allowing an early discharge of the patients.",0
"OBJECTIVE: The aim of this study is to ascertain the finding of future diagnosis of malignancy in women who undergo non-surgical treatment for uterine fibroid disease with Interventional Radiology (IR) procedures. DESIGN: Mixed methods retrospective cohort study PATIENTS: 491 women who underwent radiologic intervention for fibroids between 2006 and 2016 at two tertiary care academic hospitals in Boston, MA. EXPOSURE: Uterine artery embolization (UAE) or high intensity focused ultrasound ablation (HIFU) MAIN OUTCOME MEASURES: Subsequent surgical interventions and diagnosis of gynecologic malignancy following IR procedure RESULTS: During the study period, 491 women underwent treatment of fibroids with IR procedures; follow-up information was available for 346 cases. The mean age was 45.3 ± 4.8 years and 69.7% were between 40 to 49 years old. Regarding ethnicity, 58.9% of patients were white and 26.1% Black. The most common symptoms were: abnormal uterine bleeding (87%), pelvic pressure (62.3%) and pelvic pain (60.9%). A total of 106 patients underwent subsequent surgical treatment of fibroids. Out of the 346 patients who had follow-up, four were diagnosed with leiomyosarcoma following their interventional treatment for fibroids (1.2%). An additional two cases of endometrial adenocarcinoma and one case of a premalignant lesion of the endometrium were noted. CONCLUSION: The proportion of patients who went on to be diagnosed with LMS following conservative IR treatments appears to be higher than previously reported. A thorough pre-procedural workup and patient counseling regarding the possibility of underlying uterine malignancy must be undertaken.",0
"The effects of transcranial focused ultrasound (FUS) stimulation of the primary somatosensory cortex and its thalamic projection (i.e., ventral posterolateral nucleus) on the generation of electroencephalographic (EEG) responses were evaluated in healthy human volunteers. Stimulation of the unilateral somatosensory circuits corresponding to the non-dominant hand generated EEG evoked potentials across all participants; however, not all perceived stimulation-mediated tactile sensations of the hand. These FUS-evoked EEG potentials (FEP) were observed from both brain hemispheres and shared similarities with somatosensory evoked potentials (SSEP) from median nerve stimulation. Use of a 0.5 ms pulse duration (PD) sonication given at 70% duty cycle, compared to the use of 1 and 2 ms PD, elicited more distinctive FEP peak features from the hemisphere ipsilateral to sonication. Although several participants reported hearing tones associated with FUS stimulation, the observed FEP were not likely to be confounded by the auditory sensation based on a separate measurement of auditory evoked potentials (AEP) to tonal stimulation (mimicking the same repetition frequency as the FUS stimulation). Off-line changes in resting-state functional connectivity (FC) associated with thalamic stimulation revealed that the FUS stimulation enhanced connectivity in a network of sensorimotor and sensory integration areas, which lasted for at least more than an hour. Clinical neurological evaluations, EEG, and neuroanatomical MRI did not reveal any adverse or unintended effects of sonication, attesting its safety. These results suggest that FUS stimulation may induce long-term neuroplasticity in humans, indicating its neurotherapeutic potential for various neurological and neuropsychiatric conditions.",0
"Background: Focused ultrasound (FUS)-mediated blood-brain barrier (BBB) opening is a noninvasive, safe and reversible technique for targeted drug delivery to the brain. Most preclinical systems developed to perform and monitor BBB opening are comprised of a separate geometrically focused transducer and passive cavitation detector (PCD) or imaging array. This study builds upon previous work from our group developing a single imaging phased array configuration for simultaneous BBB opening and monitoring called theranostic ultrasound (ThUS), leveraging ultra-short pulse lengths (USPLs) and a novel rapid alternating steering angles (RASTA) pulse sequence design for simultaneous bilateral sonications with target-specific USPL. The RASTA sequence was further employed to evaluate the impact of USPL on BBB opening volume, power cavitation imaging (PCI) pixel intensity, BBB closing timeline, drug delivery efficiency, and safety. Methods: A P4-1 phased array transducer driven by a Verasonics Vantage ultrasound system was operated using a custom script to run the RASTA sequence which consisted of interleaved steered, focused transmits and passive imaging. Contrast-enhanced magnetic resonance imaging (MRI) confirmed initial opening volume and closure of the BBB by longitudinal imaging through 72 hours post-BBB opening. For drug delivery experiments, mice were systemically administered a 70 kDa fluorescent dextran or adeno-associated virus serotype 9 (AAV9) for fluorescence microscopy or enzyme-linked immunosorbent assay (ELISA) to evaluate ThUS-mediated molecular therapeutic delivery. Additional brain sections were also H&E-stained to evaluate histological damage, and IBA1- and GFAP-stained to elucidate the effects of ThUS-mediated BBB opening on stimulation of key cell types involved in the neuro-immune response, microglia and astrocytes. Results: The ThUS RASTA sequence induced distinct BBB openings simultaneously in the same mouse where volume, PCI pixel intensity, level of dextran delivery, and AAV reporter transgene expression were correlated with brain hemisphere-specific USPL, consistent with statistically significant differences between 1.5, 5, and 10-cycle USPL groups. BBB closure after ThUS required 2-48 hours depending on USPL. The potential for acute damage and neuro-immune activation increased with USPL, but such observable damage was nearly reversed 96 hours post-ThUS. Conclusion: ThUS is a versatile single-array technique which exhibits the potential for investigating a variety of non-invasive therapeutic delivery applications in the brain.",0
